id,region,resp,__time__
PGC8NDEWD8CCC  ,2621,"infoList:<PlanID:4 HeroUidList:""FHNDEW0MPLC"" HeroUidList:""FHNDEWMZ8EG"" HeroUidList:""FHNDEJ2A35C"" HeroUidList:""FHNDEW0QNPC"" HeroUidList:""FHNDLDRFGTC"" heroList:<HeroUid:""FHNDEW0MPLC"" HeroID:5 Star:7 Grade:0 Level:1 Seat:1 Force:2041267 Attributes:<Type:115 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:114959.5200661 > Attributes:<Type:1 Value:1.1215909372248e+06 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:113 Value:0.03 > CreateTime:1742874708 AltarCellID:3 Skin:501 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEWMZ8EG"" HeroID:29 Star:6 Grade:0 Level:1 Seat:2 Force:1854005 Attributes:<Type:0 Value:104515.76282619999 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:1.0178791545887999e+06 > Attributes:<Type:124 Value:0.06 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:114 Value:0.03 > CreateTime:1742875469 AltarCellID:4 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEJ2A35C"" HeroID:14 Star:5 Grade:0 Level:1 Seat:3 Force:1654656 Attributes:<Type:116 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:92902.19809930002 > Attributes:<Type:1 Value:911439.369216 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:124 Value:0 > Attributes:<Type:103 Value:0.03 > CreateTime:1743045707 AltarCellID:2 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEW0QNPC"" HeroID:13 Star:8 Grade:0 Level:1 Seat:4 Force:2267854 Attributes:<Type:124 Value:0.18 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:118 Value:0 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:125816.03688550003 > Attributes:<Type:1 Value:1.2613264105520002e+06 > Attri",1743615863
PF96NDVX13MDC  ,2471,"infoList:<PlanID:1 HeroUidList:""FHND9YCLBKC"" HeroUidList:""FHNDVUVB3MC"" HeroUidList:""FHNDLFG8CMC"" HeroUidList:""FHNDVYRZEEC"" HeroUidList:""FHND97ZSGMC"" > infoList:<PlanID:5 HeroUidList:""FHNDVX195RC"" HeroUidList:""FHNDVUVB3MC"" HeroUidList:""FHNDVYRZEEC"" HeroUidList:""FHNDV2SN8JF"" HeroUidList:""FHNDV7EHNPC"" heroList:<HeroUid:""FHNDVX195RC"" HeroID:5 Star:8 Grade:0 Level:1 Seat:1 Force:17288433 Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:8.1082607702944e+06 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:116 Value:0.01 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:0 Value:1.14752164503805e+06 > Attributes:<Type:113 Value:0.03 > CreateTime:1741683924 AltarCellID:6 Skin:501 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVUVB3MC"" HeroID:24 Star:7 Grade:21 Level:1000 Seat:2 Force:18058879 Attributes:<Type:116 Value:0.01 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:1.2274477407580998e+06 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:1 Value:8.239297744286001e+06 > Attributes:<Type:124 Value:0.12 > CreateTime:1741795339 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVYRZEEC"" HeroID:44 Star:7 Grade:21 Level:1000 Seat:3 Force:18907092 Attributes:<Type:0 Value:1.2734460237368997e+06 > Attributes:<Type:1 Value:8.719524015529599e+06 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:116 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:115 Value:0.03 > CreateTime:1741971278 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDV2SN8JF"" HeroID:4 Star:7 Grade:21 Level:1000 Seat:4 Force:18000164 Attributes:<Type:114 Value:0.03 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:100 Value:0 > Attribute",1743615863
G5LNDS4QUTFC  ,752,"infoList:<PlanID:8 HeroUidList:""FHNDS9SRLBC"" HeroUidList:""FHNDSBKR99F"" HeroUidList:""FHNDS4QZNPC"" HeroUidList:""FHNDSYCYBNC"" HeroUidList:""FHNDSHVYWCC"" WallSkillList:6020 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:13 HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHNDI3Y1MLM"" HeroUidList:""FHNDSBKR99F"" WallSkillList:6014 WallSkillList:6021 WallSkillList:6010 > infoList:<PlanID:16 HeroUidList:""FHND3KC01EF"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND42QE0ZC"" HeroUidList:""FHNDKKCV17C"" HeroUidList:""FHND9M9XAUC"" WallSkillList:6001 WallSkillList:6000 WallSkillList:0 > infoList:<PlanID:3 HeroUidList:""FHND3KC01EF"" HeroUidList:""FHND9M9XAUC"" HeroUidList:""FHNDTP6AUVD"" HeroUidList:""FHNDYG5BHEC"" HeroUidList:""FHND42QE0ZC"" heroList:<HeroUid:""FHND3KC01EF"" HeroID:34 Star:16 Grade:159 Level:7937 Seat:1 Force:22076986932 Attributes:<Type:141 Value:0.015 > Attributes:<Type:204 Value:0.025 > Attributes:<Type:117 Value:0.132 > Attributes:<Type:14 Value:0 > Attributes:<Type:133 Value:0.2 > Attributes:<Type:115 Value:0.12 > Attributes:<Type:122 Value:0.048 > Attributes:<Type:130 Value:0.132 > Attributes:<Type:114 Value:0.132 > Attributes:<Type:207 Value:0.125 > Attributes:<Type:0 Value:1.4691116383001502e+09 > Attributes:<Type:127 Value:0.092 > Attributes:<Type:134 Value:0.124 > Attributes:<Type:110 Value:0.01 > Attributes:<Type:131 Value:0.112 > Attributes:<Type:120 Value:0.054 > Attributes:<Type:1 Value:1.0324093826492857e+10 > Attributes:<Type:123 Value:0.055999999999999994 > Attributes:<Type:104 Value:0.10200000000000001 > Attributes:<Type:100 Value:0 > Attributes:<Type:121 Value:0.0956 > Attributes:<Type:124 Value:0.7 > Attributes:<Type:132 Value:0.11599999999999999 > Attributes:<Type:118 Value:0 > Attributes:<Type:202 Value:0.0405 > Attributes:<Type:203 Value:0.0405 > Attributes:<Type:128 Value:0.01 > Attributes:<Type:116 Value:0.198 > Attributes:<Type:102 Value:0.154 > Attributes:<Type:103 Value:0.14200000000000002 > Attributes:<Type:101 Value:0.0956 > Attributes:<Type:205 Value:0.1",1743615869
PFEINDV7XWG2C  ,2502,"infoList:<PlanID:2 HeroUidList:"""" > infoList:<PlanID:1 HeroUidList:""FHND9X9B8V0"" HeroUidList:""FHND9X96REC"" HeroUidList:""FHNDE0RZNPC"" HeroUidList:""FHND9PIMW0F"" HeroUidList:""FHNDVETFOPC"" > infoList:<PlanID:5 HeroUidList:""FHNDV7VIPGC"" HeroUidList:""FHND9PIMW0F"" HeroUidList:""FHNDVETFOPC"" HeroUidList:""FHND9X96REC"" HeroUidList:""FHNDE0RZNPC"" heroList:<HeroUid:""FHNDV7VIPGC"" HeroID:22 Star:7 Grade:0 Level:1 Seat:1 Force:18773634 Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:1.118097055460625e+06 > Attributes:<Type:1 Value:9.828858146194799e+06 > Attributes:<Type:124 Value:0.12 > CreateTime:1741963205 AltarCellID:4 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND9PIMW0F"" HeroID:16 Star:7 Grade:23 Level:1100 Seat:2 Force:21219814 Attributes:<Type:124 Value:0.12 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:1.2263711246891501e+06 > Attributes:<Type:1 Value:1.1408845899512399e+07 > CreateTime:1742175337 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVETFOPC"" HeroID:24 Star:5 Grade:23 Level:1100 Seat:3 Force:16262918 Attributes:<Type:124 Value:0 > Attributes:<Type:0 Value:970388.4855090751 > Attributes:<Type:1 Value:8.4998109555104e+06 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > CreateTime:1742073105 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND9X96REC"" HeroID:13 Star:8 Grade:25 Level:1200 Seat:4 Force:23263407 Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:0 Value:1.3888474971841502e+06 > Attributes:<Type:1 Value:1.2152627985403199e+07 > Attributes:<Type:100 Value:0 > CreateTime:1742299664 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDE0RZNPC"" HeroID:34 Star:7 Grade:25 Level:1200 Seat:5 Force:24749702 Attributes:<Type:1 Value:1.2715400659100998e+07 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:0 Value:1.5042877078027502e+06 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > CreateTime:1742811076 AltarCellID:0 Skin:0",1743615863
PF4DNDBFICS6C  ,1910,"infoList:<PlanID:7 HeroUidList:""FHNDBF8N1IC"" HeroUidList:""FHNDBTSB4OC"" HeroUidList:""FHNDBFZ85FC"" HeroUidList:""FHNDBM5CLFC"" HeroUidList:""FHNDBM5JNPC"" WallSkillList:6001 WallSkillList:6000 WallSkillList:6010 > infoList:<PlanID:8 HeroUidList:""FHNDBF8N1IC"" HeroUidList:""FHNDBTSB4OC"" HeroUidList:""FHNDBFZ85FC"" HeroUidList:""FHNDBM5CLFC"" HeroUidList:""FHNDBM5JNPC"" WallSkillList:6001 WallSkillList:6000 WallSkillList:6010 > infoList:<PlanID:11 HeroUidList:""FHNDBFO022C"" HeroUidList:""FHND7FTTEYC"" HeroUidList:""FHND9F5S3QC"" HeroUidList:""FHNDBFVFK6G"" HeroUidList:""FHNDBGBINDC"" heroList:<HeroUid:""FHNDBFO022C"" HeroID:23 Star:8 Grade:0 Level:1 Seat:1 Force:356463868 Attributes:<Type:131 Value:0.02 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:100 Value:0 > Attributes:<Type:105 Value:0.012 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:114 Value:0.04 > Attributes:<Type:113 Value:0.028 > Attributes:<Type:0 Value:2.2262002665445197e+07 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:130 Value:0.036 > Attributes:<Type:206 Value:0.01 > Attributes:<Type:103 Value:0.0096 > Attributes:<Type:115 Value:0.036 > Attributes:<Type:1 Value:1.7836784669491258e+08 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:116 Value:0.036 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:104 Value:0.016 > Attributes:<Type:14 Value:0 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:119 Value:0.0108 > Attributes:<Type:118 Value:0 > CreateTime:1737917032 AltarCellID:11 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND7FTTEYC"" HeroID:10 Star:8 Grade:0 Level:1 Seat:2 Force:352232182 Attributes:<Type:1 Value:1.7666370467803258e+08 > Attributes:<Type:115 Value:0.036 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:105 Value:0.012 > Attributes:<Type:14 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:127 Value:0.024 > A",1743614192
PF33NDAMU6OAC  ,1814,"infoList:<PlanID:11 HeroUidList:""FHNDZMQHNPC"" HeroUidList:""FHND7OFJBIF"" HeroUidList:""FHNDALHRJWF"" HeroUidList:""FHNDAMZGK5C"" HeroUidList:""FHND7OFJBID"" heroList:<HeroUid:""FHNDZMQHNPC"" HeroID:33 Star:6 Grade:0 Level:1 Seat:1 Force:43691673 Attributes:<Type:119 Value:0.03 > Attributes:<Type:1 Value:2.26036277710624e+07 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:117 Value:0.09000000000000001 > Attributes:<Type:103 Value:0.0456 > Attributes:<Type:113 Value:0.076 > Attributes:<Type:124 Value:0.06 > Attributes:<Type:101 Value:0.0372 > Attributes:<Type:133 Value:0.03 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:115 Value:0.06 > Attributes:<Type:121 Value:0.036 > Attributes:<Type:123 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:104 Value:0.041999999999999996 > Attributes:<Type:130 Value:0.05 > Attributes:<Type:132 Value:0.05 > Attributes:<Type:204 Value:0.02 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:0 Value:2.6360057001923e+06 > Attributes:<Type:122 Value:0.04 > Attributes:<Type:114 Value:0.06 > Attributes:<Type:134 Value:0.05 > Attributes:<Type:118 Value:0 > Attributes:<Type:116 Value:0.088 > Attributes:<Type:131 Value:0.05 > CreateTime:1739812871 AltarCellID:12 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND7OFJBIF"" HeroID:24 Star:6 Grade:0 Level:1 Seat:2 Force:36114247 Attributes:<Type:134 Value:0.05 > Attributes:<Type:114 Value:0.06 > Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:1.8707543024352e+07 > Attributes:<Type:132 Value:0.05 > Attributes:<Type:124 Value:0.06 > Attributes:<Type:131 Value:0.05 > Attributes:<Type:101 Value:0.0372 > Attributes:<Type:103 Value:0.0456 > Attributes:<Type:130 Value:0.05 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:133 Value:0.03 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:113 Value:0.076 > Attributes:<Type:115 Value:0.06 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:117 Value:0.09000000000000001 > Attributes:<Type:121 Value:0.036 > Attribu",1743614229
PGFCNDE2AAIYC  ,2628,"infoList:<PlanID:1 HeroUidList:""FHNDL03QNPC"" HeroUidList:""FHNDE2BADXC"" HeroUidList:""FHNDELOXSAC"" HeroUidList:""FHNDL4GIKMC"" HeroUidList:""FHNDLUL7P3C"" > isInit:false ",1743614233
PF8NND8BKCRBC  ,2346,"infoList:<PlanID:1 HeroUidList:""FHND9FA3NPC"" HeroUidList:""FHNDLNEBCVC"" HeroUidList:""FHND8ZHATAP"" HeroUidList:""FHND9YKBK4C"" HeroUidList:""FHNDQF9VMMC"" > infoList:<PlanID:5 HeroUidList:""FHND9FA3NPC"" HeroUidList:""FHND8ZHATAP"" HeroUidList:""FHNDLNEBCVC"" HeroUidList:""FHND9YKBK4C"" HeroUidList:""FHNDQF9VMMC"" heroList:<HeroUid:""FHND9FA3NPC"" HeroID:29 Star:12 Grade:49 Level:2400 Seat:1 Force:220078741 Attributes:<Type:203 Value:0.032 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:1 Value:1.1175953944493206e+08 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:103 Value:0.006 > Attributes:<Type:113 Value:0.024 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:0 Value:1.3539897742193157e+07 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:118 Value:0 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:115 Value:0.04 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:114 Value:0.02 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:100 Value:0 > CreateTime:1742144647 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND8ZHATAP"" HeroID:34 Star:12 Grade:51 Level:2500 Seat:2 Force:362394752 Attributes:<Type:0 Value:2.3059051554074552e+07 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:113 Value:0.024 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:114 Value:0.02 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:115 Value:0.04 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:103 Value:0.006 > Attributes:<Type:118 Value:0 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:100 Value:0 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:1 Value:1.779223202112916e+08 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:127 Value:0.02 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:105 Value:0.01 > Attributes:<Ty",1743617385
PFNBNDKRXJ14C  ,1573,"infoList:<PlanID:8 HeroUidList:""FHNDKULDV8G"" HeroUidList:""FHNDKUQTSFF"" HeroUidList:""FHNDYGD0J2C"" HeroUidList:""FHND8FU8YTC"" HeroUidList:""FHNDAG355AC"" WallSkillList:6020 WallSkillList:6014 WallSkillList:0 > infoList:<PlanID:9 HeroUidList:""FHNDBDVZNFC"" HeroUidList:""FHNDKRVZNPC"" HeroUidList:""FHND9GDG3ZC"" HeroUidList:""FHND82Z8QMF"" HeroUidList:""FHNDK5JNJQC"" WallSkillList:6000 WallSkillList:6010 WallSkillList:0 > infoList:<PlanID:10 HeroUidList:""FHNDK4TQV1C"" HeroUidList:""FHND9M6V82C"" HeroUidList:""FHNDKKP7XSC"" HeroUidList:""FHND8T91N15"" HeroUidList:""FHND8T91NN9"" WallSkillList:0 WallSkillList:6001 WallSkillList:0 > infoList:<PlanID:1 HeroUidList:""FHND9M6V82C"" HeroUidList:""FHNDK4TQV1C"" HeroUidList:""FHNDKULDV8G"" HeroUidList:""FHNDKKP7XSC"" HeroUidList:""FHNDYGD0J2C"" > infoList:<PlanID:5 HeroUidList:""FHNDK4TQV1C"" HeroUidList:""FHNDKUQTSFF"" HeroUidList:""FHNDKKP7XSC"" HeroUidList:""FHNDKULDV8G"" HeroUidList:""FHND8FU8YTC"" heroList:<HeroUid:""FHNDK4TQV1C"" HeroID:44 Star:14 Grade:111 Level:5500 Seat:1 Force:6126859174 Attributes:<Type:102 Value:0.096 > Attributes:<Type:207 Value:0.125 > Attributes:<Type:202 Value:0.066 > Attributes:<Type:14 Value:0.03 > Attributes:<Type:124 Value:0.6 > Attributes:<Type:0 Value:4.0602905797055864e+08 > Attributes:<Type:131 Value:0.166 > Attributes:<Type:117 Value:0.28400000000000003 > Attributes:<Type:120 Value:0.078 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:206 Value:0.025 > Attributes:<Type:1 Value:2.878626680516822e+09 > Attributes:<Type:127 Value:0.052 > Attributes:<Type:105 Value:0.10500000000000001 > Attributes:<Type:101 Value:0.0802 > Attributes:<Type:103 Value:0.1504 > Attributes:<Type:116 Value:0.252 > Attributes:<Type:130 Value:0.166 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:114 Value:0.22399999999999998 > Attributes:<Type:205 Value:0.125 > Attributes:<Type:115 Value:0.22 > Attributes:<Type:119 Value:0.1004 > Attributes:<Type:203 Value:0.0405 > Attributes:<Type:118 Value:0.15000000000000002 > Attributes:<Type:113 Value:0.21600000000000003 > Attributes:<Type:110 Value:0.01 > ",1743617420
PF9JNDV14OB6C  ,2467,"infoList:<PlanID:1 HeroUidList:""FHNDVAD5PFC"" HeroUidList:""FHNDESJLNPC"" HeroUidList:""FHND9C9MOEC"" HeroUidList:""FHNDVYN7PVC"" HeroUidList:""FHNDV24UJTC"" > infoList:<PlanID:5 HeroUidList:""FHND9C9MOEC"" HeroUidList:""FHNDESJLNPC"" HeroUidList:""FHNDV24UJTC"" HeroUidList:""FHNDVAD5PFC"" HeroUidList:""FHNDVYN7PVC"" heroList:<HeroUid:""FHND9C9MOEC"" HeroID:13 Star:10 Grade:31 Level:1500 Seat:1 Force:53571540 Attributes:<Type:14 Value:0.02 > Attributes:<Type:124 Value:0.3 > Attributes:<Type:0 Value:3.311580991046e+06 > Attributes:<Type:1 Value:2.70788725055016e+07 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:118 Value:0.05 > CreateTime:1742131490 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDESJLNPC"" HeroID:16 Star:7 Grade:31 Level:1501 Seat:2 Force:45754431 Attributes:<Type:14 Value:0.02 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:0 Value:2.90697197645225e+06 > Attributes:<Type:1 Value:2.2498636026068e+07 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:118 Value:0.05 > CreateTime:1742948789 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDV24UJTC"" HeroID:14 Star:8 Grade:31 Level:1500 Seat:3 Force:46376098 Attributes:<Type:14 Value:0.02 > Attributes:<Type:1 Value:2.3753391706800006e+07 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:0 Value:2.8278358126999997e+06 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:118 Value:0.05 > CreateTime:1741704711 AltarCellID:0 Skin:1402 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVAD5PFC"" HeroID:34 Star:9 Grade:34 Level:1684 Seat:4 Force:88852220 Attributes:<Type:14 Value:0.02 > Attributes:<Type:0 Value:5.572467305528175e+06 > Attributes:<Type:1 Value:4.42724624974554e+07 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:118 Value:0.05 > CreateTime:1741917042 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVYN7PVC"" HeroID:35 Star:7 Grade:31 Level:1500 Seat:5 Force:57991434 Attributes:<Type:100 Value:0.05 > Attributes:<Type:118 Value:0.05 > Attributes:<Type:14 Value:0.02 > Attributes:",1743611485
PFVCNDQJGH4DC  ,2411,"infoList:<PlanID:1 HeroUidList:""FHNDQ5148TG"" HeroUidList:""FHND9HXXL0X"" HeroUidList:""FHNDQYRQD5G"" HeroUidList:""FHND9DO35YC"" HeroUidList:""FHNDLD0SBUC"" > infoList:<PlanID:5 HeroUidList:""FHNDQYRQD5G"" HeroUidList:""FHNDQ5148TG"" HeroUidList:""FHNDVUXGNPC"" HeroUidList:""FHND9DO35YC"" HeroUidList:""FHND9N3KBBF3"" heroList:<HeroUid:""FHNDQYRQD5G"" HeroID:34 Star:14 Grade:71 Level:3516 Seat:1 Force:1178492157 Attributes:<Type:103 Value:0.03 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:124 Value:0.6 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:1 Value:5.133850129976328e+08 > Attributes:<Type:132 Value:0.024 > Attributes:<Type:118 Value:0.2 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:114 Value:0.054 > Attributes:<Type:117 Value:0.05 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:0 Value:8.313839057743229e+07 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:133 Value:0.05 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:122 Value:0.01 > CreateTime:1741366631 AltarCellID:0 Skin:3401 SubStar:2 Awake:0 > heroList:<HeroUid:""FHNDQ5148TG"" HeroID:16 Star:12 Grade:71 Level:3515 Seat:2 Force:844125089 Attributes:<Type:123 Value:0.01 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:133 Value:0.05 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:132 Value:0.024 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:118 Value:0.2 > Attributes:<Type:1 Value:3.8231675208732194e+08 > Attributes:<Type:124 Value:0.44 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:117 Value:0.05 > Attributes:<Type:",1743611273
